address,before_optimized_token,optimized_80p_token,optimized_50_token,optimize_20p_token
0x8756db667e7433d0aa666cfb9c3a08f3566866d5,1137,893,547,215
0x875d14f7544374edc88e2bc4dd0a71ce7aae5ad9,1069,847,520,202
0x87668E3c1A56b45f35Df0FC0b5D06bCd5F616179,1533,1229,766,279
0x87670e9cea18f0273c9bc7a926ef0543cbc14b8d,1485,1193,762,297
0x87681d81d46e15e6d74181f32fa7d4ce996be0cd,1130,892,557,204
0x876a11639ce3d2bba1712fc9f47bd6faee575ad4,1531,1222,757,306
0x877027340a137d64d70bfb938c4350ee64fb45d0,642,514,313,128
0x87710139a7dd3f5be464acb1af9b016a8361b97d,1533,1164,736,292
0x8773ddf671c1dee9bec26824433b0fe75eb4cf9c,1550,1230,746,287
0x87766c251f604163b23802c6b30dae398f49528c,1526,1221,778,304
0x8788fab9cd91f901be257afeb23e31b873e3849d,1229,979,604,228
0x878f038500699bca837f60597e2eb710564b8a62,376,307,184,79
0x878faa1ac2bb6a02ff892d9239844291fa5c89c1,1069,847,520,202
0x878fcd33cdf5b66edce691bca5e1f442688c8ece,1466,1137,699,271
0x879111574f139a7e3a4715e71234a39b985523a9,1514,1184,691,284
0x879716da78A75a44bdfa8F038ce875f99586940a,1591,1284,756,327
0x8798f50078993c3d46be6f7d7d22b3a3868085d3,1072,856,519,202
0x87a182cf0276f1d4801239950f686bd811f1b81c,1085,855,498,208
0x87a3f0892f072cf872af725445a839ce93b1539c,1069,847,520,202
0x87a6d6b84e2c53b5178084c6bf513c569afc17f8,1362,1078,668,289
0x87a88284e6bc7f4e21a41ceb4f1a775875f692d0,1581,1273,784,315
0x87acee9e7ce4b36cca9d101dd500170e06cdfb23,1485,1171,691,290
0x87b020c3dd1eafdc243c26a676f51c33b5608298,1069,847,520,202
0x87bba2d7797e831e5193598b2f6eb3f8a61eff07,915,718,457,191
0x87be69e5c196e0309cdf6957fd7141fda1df2b97,1499,1207,757,305
0x87cce026ea61e7f6252c26bddc165f98345993d3,1069,847,520,202
0x87d1ccf428832015d6108520d6d0909013753a62,1514,1212,758,323
0x87d598064c736dd0c712d329afcfaa0ccc1921a1,1584,1288,794,297
0x87d65516cFD4170E5Ca3087d3f47cd8D412dC4f9,1559,1238,754,303
0x87d753f3d61bc1f3f525e835e0d6904a5a4a7e16,240,190,121,45
0x87dc86E1Fde430c226c881AE6E9108afB43EEb47,1061,833,517,193
0x87dde390e9d458dca2692c29facaa33b7636f7fa,1539,1220,756,286
0x87e06a78b5f350464dacd5af37639f561b82148d,614,482,292,112
0x880928e59a4ef3e3bb22e596f17081fd19e494c1,1325,1060,645,272
0x881Ef48211982D01E2CB7092C915E647Cd40D85C,1488,1199,765,316
0x881f21d3e2d2d4f48d815f41bea8dbdcf0e24e50,861,682,421,158
0x8821e485787e2f19ea30922ec1a24a67554db107,1569,1253,776,309
0x882e6a0b899ea492f9c86336fee0a86c08b47e78,1571,1252,768,316
0x883215b54c467865b3b3be8b8b90fee6d945bcc7,1490,1178,704,286
0x8839aebac610f88522db2e17d9b867ee4b571bb2,478,369,215,89
0x884181554dfa9e578d36379919c05c25dc4a15bb,1072,839,514,201
0x88466d672c70920550da6038d69b952300d4d524,183,141,92,36
0x88496dd0bb932b060e9c7c4ddc8e1b72b1e39451,513,397,231,94
0x884ab39852db9eb1d040478e7c77ea4e9dd460be,1069,847,520,202
0x8851Db785eD637aB8f6FcDCC396cEdeaE2A204E0,1517,1205,762,293
0x88529673ddadb3a7572ff9b1275604d330df6fc9,1506,1184,716,281
0x885a4819e899c772b439f05944096a3236315550,1464,1151,683,256
0x8862d55fa8e1d766b386f08d869d7fbcf5b96a06,1552,1248,760,310
0x8866d52303e372c2a2936d8ea09afd87bcbd8cf2,1568,1231,770,302
0x88765d79c5d26be5544ee66ed32e85000cc96753,1493,1186,717,287
0x8877b35cacce0063a280c6448a3c35c2cdf94b58,1357,1060,645,273
0x887834d3b8d450b6bab109c252df3da286d73ce4,1518,1189,754,316
0x887e1988f7d697df22aea1207a5e1831ad3065ef,1510,1195,746,299
0x888666ca69e0f178ded6d75b5726cee99a87d698,1280,1036,639,254
0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa,1507,1205,730,284
0x88a582ca459e1d8266233c3db229ab868a6a9dbd,519,398,239,94
0x88aad16deca8c56fdb38a5960103de0213de455a,1398,1112,671,270
0x88ae96845e157558ef59e9ff90e766e22e480390,1479,1179,723,299
0x88af078337afde014574dbc6027a1db75d629b76,1329,1055,640,268
0x88B57814ff75eCEE6a79A0cdEc8547834cDF0b92,1069,847,520,202
0x88b9E2b80e573Fc9d44ebE96109b5FB4032A3258,1503,1199,766,315
0x88bbba8c17fafd395c47b95e5a53c7162dc576c6,1528,1227,777,314
0x88c34053408de547ea4dc0c0ff7d9598afe54eeb,1514,1192,723,291
0x88c46a325254d19F12403643e12356C1A195c88b,1483,1171,711,280
0x88cd506ab06772d35c51a05661b4993390ec4f9e,1017,800,483,185
0x88cd51d749ef0ead434eaf95e54a630c65a45133,1501,1177,709,281
0x88d50b466be55222019d71f9e8fae17f5f45fca1,1173,914,539,218
0x88d60255f917e3eb94eae199d827dad837fac4cb,1538,1214,722,272
0x88dca05d560900219cc133b9857d842a8b2b5764,1508,1166,714,269
0x88ded08c83e4cc86882969d10940cea44c01c010,1069,847,520,202
0x88e4e59ab0CEb1F5D35e62A873cBaCB72f3dAF47,1113,883,548,210
0x88e7029a16443ef0491c5f46042d34d0c56e691f,1525,1193,747,299
0x88ed2e15dcabeaae5a9bf35c3196c8d2505b8a1c,971,765,486,189
0x88eded244d147c6a96b2565a3831020462fed555,1434,1123,711,299
0x88eded8712c5ea071c56284a2078336a551e4eda,1493,1186,717,287
0x88fcfbc22c6d3dbaa25af478c578978339bde77a,1454,1132,687,289
0x8901e8ec84c4914f63a6fb3b74bcc62863a60ff1,1464,1165,732,289
0x8902f3ab9e14183c9a7ec1463ecd7f61046ba965,1069,847,520,202
0x89064da61e06c0e2035b5c8601c759ba60acb94d,1069,847,520,202
0x890b708cd5f499d5b1b557609a0685adb80d3a92,1545,1237,752,302
0x890e82707313e18e3a1e40387d4fdb000f7fa7b3,1509,1188,720,279
0x890e99d7a8dcf35c9de9679d2987fbdde91f2682,1029,824,495,199
0x8912358D977e123b51EcAd1fFA0cC4A7e32FF774,1493,1186,717,287
0x892677b4afdf892e75f2d2572592fb838ba15cfa,1560,1243,770,310
0x892972259262E5A82A3CE7DdA209500b2a84A4C5,1061,833,517,193
0x8931961707ee848671c6e805ab0d459edaa8a060,682,530,314,122
0x893805122704274d1bad833bc23a74bb876fdef4,1069,847,520,202
0x893cfdb6bd875912518842089f3a1e2d49f23cf5,115,91,56,25
0x8943daE5A03801eDC328dA203a90bB78F28f873d,1520,1187,730,302
0x894a5743738345895197e558dba2cd9e29a3dd8c,1069,847,520,202
0x896f64bd660cdfdb8bbf9a350c7d36aabf3f56b0,1069,847,520,202
0x897c6cf1996edfb2126703dcecf038df646298fa,1627,1293,760,291
0x897ce268e75b8eaa8ecb07a2e4802e3d0b2c3da6,1559,1206,731,277
0x89858A45fE6a7f8852E095E1Ee0966f3291114a6,1540,1233,712,292
0x899338b84d25ac505a332adce7402d697d947494,1557,1248,780,311
0x8996d663596dd1315fd799ce51b0f3405d20fe02,1069,847,520,202
0x89a71cb2f01c5e763b6ef9480993abec6ed72ff0,1069,847,520,202
0x89afa608488592cef2f337f36eaf4cbfb05d9289,1465,1140,740,292
0x89c1b3807d4c67df034fffb62f3509561218d30b,1492,1189,686,261
0x89dd662cc0651a6f3631a617724525f2ff373b1e,1529,1196,763,320
0x89df528d2c6db352cd326e6d637f6dd8fa4f4da1,1486,1173,733,285
0x89e317b5a84368550358f9772698854738edd149,1545,1244,772,322
0x89e3b1467209cfaec9bce2293f52951584622b60,1501,1175,712,283
0x89e9062b160a8d499727baf544bfaf4997dc4ccf,1490,1181,726,300
0x89ee867da0daf5260df8d7530348337faeb968b3,1572,1239,746,298
0x89f4f1910718b4208ca9ba2eb39e07bafc70b535,1502,1193,744,300
0x8a011b5dfbee4a35d414c748aaf634e7429c4cf2,1501,1177,709,281
0x8a0bf1eb0e029e974d4ab04a84558bcb1e1aa0a6,1069,847,520,202
0x8a0c810d797508c64663cb038a29476f6034c032,1513,1196,740,296
0x8a162ee391dc6103da716c56c017d08391c48423,296,230,142,62
0x8a1ce73cef5b49a250c58ccf9a145d87925ea438,1513,1212,745,296
0x8A204aec8FBafc95a9A82D2eDB5Bb12CB53469c3,1499,1196,767,304
0x8a33b0b92c8d9002adc1789d6a10013abfcdd95e,144,111,75,32
0x8a4472ac1b6a5858668345b1408af850129758ea,1446,1125,711,277
0x8a5ab6f781e95e59cacbfdb44894de250586ff67,1224,963,589,230
0x8a60806f05876f4d6db00c877b0558dbcad30682,1613,1279,783,289
0x8a61bfc048c219ba865d0b44b0ede19b8dd76d08,829,650,406,162
0x8a636d434ec5d15cd97976bbbe889d7fcd81119f,592,471,298,117
0x8a71a4f38eb0d26d364831e7193718180a06c73b,1069,847,520,202
0x8a7afe3a6dbf4c29a615758e9a88bc5cea71f0b4,926,711,436,173
0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5,1512,1193,748,294
0x8a7f60fcfdbdf46de9d802381565670ec0e91ff1,1069,847,520,202
0x8a854288a5976036a725879164ca3e91d30c6a1b,1496,1192,765,304
0x8a8F0d809b76335751a57e971C512258B4418D43,1487,1172,748,299
0x8a92d6eb9a7360c651ddcc69b3c6e01d82c90bd4,1461,1146,697,257
0x8a98cf91fd2ea825a187e4ceaf3490c8a71d8d73,1569,1247,775,300
0x8a9d0b21fe37343cc99f6c0dc950e5a8f2bb4603,734,581,361,139
0x8aa32161c71fbaa6f71b65615f3d58dba883ba6f,1535,1232,763,315
0x8aa33a7899fcc8ea5fbe6a608a109c3893a1b8b2,1468,1142,709,289
0x8aa7fb11ed6893c8fea046a7f847fb834d9a9133,1398,1116,718,257
0x8aac9dee1d46f3bd870489b596067dc8e0741bf6,1069,847,520,202
0x8ac4b79f0a29624fcb1720ee131068f1ce23acd3,1482,1166,673,285
0x8ac77770de6a3b690e9f3ec368fb64ba3c112cdd,1546,1213,733,285
0x8ad7b69f443e3eaa711ee89d50053bb0861d2848,1072,856,519,202
0x8Ae5A3d3107699b379898e25013e4b71A227ea22,881,692,422,163
0x8ae7dd1aeeb22e6de0ebdf787f3d0246ccc54864,1008,784,480,175
0x8ae8fa381c148827b5000bc4de61fe6dfed3a8b7,1072,856,519,202
0x8aec8f09a840faea966f4b0e29a497d8f5b5a6b4,1525,1229,772,311
0x8af1381430df31ddf1ff3ee519184bfa9c96352c,1568,1247,774,316
0x8afc35663cafe36a157a1805c87222a142bb518d,1146,899,561,224
0x8b099BDCfea93FAeCFAC13D0dBc1D08c4e1EC595,294,234,144,53
0x8b0c11e0df925387de1ce92504fe0e4af23af6f2,1039,805,492,186
0x8b0c9f462c239c963d8760105cbc935c63d85680,1512,1178,729,286
0x8b0e368af9d27252121205b1db24d9e48f62b236,1050,842,517,202
0x8b168e46281e72d410717b27a6ca97bf9f301173,717,566,341,131
0x8b2c66d91F5751B905fa801668C9B61AE3975282,411,327,202,72
0x8b3357F00F1cFd0b582ef5187d1644fcAf58463a,1061,833,517,193
0x8b3586eb251e1e545187b6cd850f2713b3705230,1554,1263,766,317
0x8b3f2ec8577e4da54294dd924d26c4ca2ac4c80e,1627,1307,793,301
0x8b449007fecad398b3c0b8ca27305a4b9ddaa32a,1449,1141,681,275
0x8b7d609e51f22acaf0dcf935a147945caabf2457,1240,973,579,234
0x8b807cf49ca593c4678811211df2992e64f2f3ef,1195,950,604,206
0x8b85b51711d827810925fb91354f5be46e23055a,1422,1121,685,277
0x8ba49452e12449240425de9895b1aa51f5f3b90d,1492,1180,712,293
0x8bada5bc5cbc107f01c9a11e93cf0641b2851b95,1510,1200,727,303
0x8bb2129eb6ae7592539e0c3053ebca6bc99c4e81,1524,1205,736,294
0x8bb2d2dcd0fac903e70a02d09331add0025cd507,1305,1027,629,251
0x8bb5752e672bd1f0b556bb6497b7749bb5729f5c,1554,1212,763,307
0x8bbf4dd0f11b3a535660fd7fcb7158daebd3a17e,1472,1183,732,278
0x8bccd8547cd101ee78c33c41476670cf58fff411,1171,925,570,216
0x8bd00d926fd37c91a0253606c9264e981776af7e,1541,1216,756,299
0x8bd010f5e46af9c1f5f0976ceea79bcc8410821b,1562,1243,771,298
0x8bd0ac2a9cd25d0ac7ad492f0af7bcf053475f42,1504,1178,744,316
0x8bd5f1f98defb0dce71db10d67c01c5b6230b46f,1513,1219,769,322
0x8be732f654e0023537d244937172fa531821d125,1531,1188,742,295
0x8BF1E43e3Ca6f5c25C380803154aE687D682Ad32,1491,1151,744,294
0x8bf65fcd0837e64c799228c7e3671217185c9b02,1069,847,520,202
0x8bf8bcf8aba5ecffffd431489fe79dad38023a9b,964,768,464,186
0x8bfe5ebb128ee82f4ba80f56bb32409cc87bc6fb,1534,1234,769,305
0x8c01ada8e708993a891d57d1b3169479a20acb3a,1551,1205,749,298
0x8c0a599d3ff4d3344cb93ae49247c11b645c5e44,1522,1194,728,271
0x8c161e726e783760f5ab709fcd0d07c74cbce59a,1505,1176,741,316
0x8c2916ff8b7aafe08a62ed9e0e9d58f4e753ebe0,1527,1174,729,284
0x8c2dd6875edaf3118f1c565d0f9a087fcb87d579,1085,855,498,208
0x8c37188945c02818f09c7650093befcaa4085127,1526,1210,756,288
0x8c3f29965b2c287d6fdf9cfcf691d4c3c72601da,794,624,385,149
0x8c53931237b6360345b01f1cfa27f7b10f89be78,1516,1203,743,298
0x8c58cbca117db4b49f3c50e95e6ab11c3c27d3ba,421,321,195,80
0x8c68174f8329cbc6bf35a258cc1cc3fc9da906c0,1069,847,520,202
0x8c765ca0d33f5812d03a30c424edac013bd0e406,1519,1201,746,306
0x8c84cb84d98b076502fe65477b97657e3c8e954f,1559,1244,753,308
0x8c8ccb81d436b0f3017664441c39cbefbd64650f,1539,1219,748,296
0x8ca22cb28f565cdb12f95b227d06a937f80eb07f,1515,1183,752,315
0x8ca30dc0c82128e53dbda143f511e6bdfa42e997,118,91,57,21
0x8cacdb7a4418cb6a21190d7b3a5060ed86d8b307,879,693,416,169
0x8cb9626bbc5ec60c386eeede50ac74f173fbd8a8,1324,1043,618,257
0x8cbac609bd23358e6f0d8b637fd08aa924beabeb,1607,1269,780,320
0x8cbe659dcf03388ad6098b0bea656b0f2e4011ba,1220,948,562,233
0x8cca0fd1dba5f6a3a75957e1ee7f8112bf006e1d,1505,1214,753,300
0x8cd5bd50519cacb11e1a91fa66609e77f2bdd485,971,774,477,189
0x8ce55eb548694dfdc6a336c48d85b2ec565a9a76,1501,1199,729,292
0x8ce9411df545d6b51a9bc52a89e0f6d1b54a06dd,1509,1186,722,287
0x8CEb724bA3cF37637ca0844c9d24f2C2713C9da0,1585,1239,761,298
0x8cedc93dee5dfb96ae27597f3c14d2bc9d6c05fb,1461,1186,733,309
0x8cf401c02ce2caf7f649dc19a18cbb1594f93976,1069,847,520,202
0x8cfbb996429cd91e500940c070339efc92c24fa6,1069,847,520,202
0x8d040556214125f3fe7d8b22cf17c364603a6035,1482,1179,763,298
0x8d06cbfdaf7066c739c71d70a2261d96d00d2d52,1595,1287,785,325
0x8d0749084afeb14595f1ee31634a6e3ee4e64a11,1503,1199,766,315
0x8d079274b7016384859Ef11f045A07800E99Faa9,102,84,51,24
0x8d0c0a7d0447bc39ad583b7531110f904c185f50,1501,1203,742,294
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,1479,1181,749,291
0x8D1B194a384b70f3c7d804309Af323A383B1A291,1500,1195,709,289
0x8d2301e58406648b72f37366785a54e0f7e081ce,1543,1231,773,311
0x8d2AAE6a7EB63Ba89c36e82385f096d41074Cd87,1529,1196,760,305
0x8D2c0e328e866108E9ce6Af0d7c3b77318FDc043,1171,897,562,236
0x8d2c698650a90c7652d4dc369c4ac7e9094bcae4,74,54,36,17
0x8d397626b256be03dd718b77e217eee82c4940b4,1493,1186,717,287
0x8d44d6b4ea99c865df1545a2dcb3aa445ba484bc,1069,847,520,202
0x8d48a44a80092439c58d5eb537fbc98863d9b303,1069,847,520,202
0x8d5682941ce456900b12d47ac06a88b47c764ce1,1544,1230,776,309
0x8d5ede2af16e4dd5b7fd6c4f2b33bf685fffd584,661,510,304,124
0x8d6162fd664c9b028e7dd8822fcf30590124f9ee,1069,847,520,202
0x8d66e9e37b41652d8b46a2b3aad5f61aef0c0947,1069,847,520,202
0x8D6824d40022C11bc4B0cBFb3BAFaf1A3847616C,334,263,157,65
0x8D8Ff7EA7015326d7fef637e4e9461207c8ff412,1569,1225,741,300
0x8d923f3e3f1c1fc2a95fd7ed97e786755e80f26e,1180,917,563,222
0x8d9277c7a5cf7e931e2f687160c08f266ee48e08,1069,847,520,202
0x8Da7840A3F50d1b941ec0dA7e42fe3C479b66D29,1061,839,516,199
0x8Db8ad2888b338dc8ad715347821c24bbbCAC5B0,1249,986,609,233
0x8dc67fcd39298982832f3302a9f975caa53eaec6,893,673,413,164
0x8dcff3aff91f0922f14e1c11cc409086cd1e4692,1528,1183,717,275
0x8de9abc2d27b363ac4c23e08c67ea5f43db9bf6f,1429,1147,746,301
0x8df7365b98c2da1221fbb7c236c55d035f74b42b,1058,828,484,198
0x8dfe3cfb26a586495b3b8a2f586dc8ac1441e2c6,1490,1177,756,305
0x8e0f8adfb17c48f5837228018ace3c711168458d,1513,1179,764,311
0x8e129510f8e281357be602fb6c55c3f2f186973c,1137,893,547,215
0x8E1a99D8dBE5687F74C74f18295C4928Ce2F676d,1513,1197,748,302
0x8e21698b186c403e1bc40f0ce9da95b24ca73be5,765,579,343,138
0x8e40894954b987c32571fe9d3cabe8024c6830b2,781,606,366,149
0x8e446571ae749312757567d9a781e427bf992746,1499,1187,716,289
0x8e48f1fd56abd20d86bfb995f4b7ef1eb4f32d1c,1547,1235,749,295
0x8e58289afddc1c32575555b8ac5f6ab316051528,1559,1228,742,304
0x8e6fff605143f9f274f7fc676f0366e4a2a43258,1593,1251,781,322
0x8E8F340f43430c9a1958aB72B2847c8e4935bb0c,640,487,292,115
0x8e969ac6e834Ae942cd8936711dA8Fe37a87900c,1069,847,520,202
0x8e9cebe2a0a4ea3552eaa9eb2969308ab33e3c65,1551,1228,747,304
0x8E9dD6C58165aC8e2AA6E7dA3D39743e60003c57,1449,1137,701,271
0x8eaffe914e5bbf6784236d3f702549d8c9533d03,1508,1189,751,274
0x8Ec8C10Ee373499ba69c49E757d105a8043E8f27,1484,1190,747,306
0x8eca2366e8ad2051a14af338620f6dd101c231e1,1482,1178,757,315
0x8ed3ba9c4028865f77b3c8917a2003131709fbee,1030,821,493,193
0x8Ed61279b30201203bc233EA972E10008c8B7C5F,1545,1185,731,297
0x8ed6ae0903c66484bcafd7528d284b324207f620,1358,1077,648,261
0x8eeb73befd9285d686d6cf7649ed657514a714cb,1566,1239,776,302
0x8eee81d817c9548615d69c485074b55df487ab95,965,768,475,180
0x8efb1125a0bbaf68e9055f76c9b4e535aebf4cbb,1069,847,520,202
0x8efbF211541A11999D2FE0520e4746c89C2d8e52,1471,1198,764,304
0x8f01ebcdc9972cf3c7ea61ddf57d124846896db8,1501,1177,709,281
0x8f027134bf5b930ade747dd76e4901fbcfd41cd2,1069,847,520,202
0x8f0921f30555624143d427b340b1156914882c10,1591,1275,783,324
0x8f223017e0519d54f9395fb01fa37139e54d921f,1647,1288,758,306
0x8f320f48f7e3101f548b1cf20e91f735dae26392,1137,893,547,215
0x8f496e163a1be07a9896c1357f3ec51eabbc499c,1580,1241,780,322
0x8f49722c61a9398a1c5f5ce6e5feeef852831a64,1413,1117,682,254
0x8f5044d55bcdd79b8ab5b137b918307fce13378c,1526,1213,753,298
0x8f505f82c7ba9e3bb760e11fd126d0bd49020d7e,947,746,456,172
0x8f56c8c551f130b7d4543df73157e5e03fe05ec5,734,584,363,146
0x8f64dcd3d43567afa274339e351d4388220bda1b,1587,1271,769,289
0x8f67049538a14fad62eeb35cb00d7156ba9ef5e2,1513,1186,747,287
0x8f69cfd1151ccbd04ec04cf6d279dab03ae95c24,1513,1227,738,293
0x8f6ad1e464e7d8acbb08304c8bbf6e01022f9762,1069,847,520,202
0x8f750F5caF6A0Db221B6A1c601E0eFDF4133BaDf,884,692,426,160
0x8f7d3f14610bcd08f0ae48e999473206e3df0d67,1507,1201,771,311
0x8f811657b12f378fedd85af591be8bf8c22dd333,1465,1152,735,312
0x8f8738bb17bf9f0251389bcec6fec4a9cb4f49b3,1646,1326,804,313
0x8f8e5e6515c3e6088c327257bdcf2c973b1530ad,1449,1129,685,275
0x8f8ed472becb9b422da6b46a88c67b0448fc53f2,1525,1214,773,322
0x8f923563a1760a82739a584736cb7a7fe6b67ae6,1568,1260,779,312
0x8fb34a3c46e7f864943b7a387ace65d5593577cd,1539,1214,758,323
0x8fb5113fde941af65055bcbe4ae0a1916d7514bc,1527,1174,729,284
0x8fb97dc96558199ffb549a35a231b97a19fdc912,1508,1196,752,298
0x8FBB7Bd244440673328970484A96C5E9D95f6865,1435,1140,705,268
0x8fbbffe883bd8958b5324a9dba3987b4b2271379,1485,1178,727,295
0x8fc1c3933cb04bac34bcbccd34b0982ddf0a915c,1501,1177,709,281
0x8fc489fb4999c57c4ffb31b8df2388666797239b,1529,1196,760,305
0x8fc95edf1c8720510809d881b1e3a44ab4b8d031,1559,1238,764,309
0x8FD1e427396dDb511533CF9aBDbeBD0A7e08dA35,606,481,298,128
0x8fd3121013A07C57f0D69646E86E7a4880b467b7,1567,1237,757,307
0x8fe19c447821b4cdcdd5012bca1b5469ca96d80d,1538,1232,778,309
0x8fe1a2c232a3483eea00afc51b6127d519c49cfc,1504,1200,738,297
0x8febf7551eea6ce499f96537ae0e2075c5a7301a,1540,1229,732,287
0x90016b5ce0fee59f3ea7b9dca5871e9ee486aece,1085,857,530,205
0x9002d4485b7594e3e850f0a206713b305113f69e,1470,1166,745,297
0x9002e9e9ee6ad064b30a930203782235312e6787,1539,1193,757,293
0x900448f2f4c0dc2805d1183a6f947f38d5db79ee,916,713,437,176
0x900b4449236a7bb26b286601dd14d2bde7a6ac6c,1548,1219,750,301
0x900F0aB96C70d799d317DFaa9e41fF852E72883c,1061,833,517,193
0x900facb56ec2073c0a9fe590e2f53baa37c86d7a,1535,1225,762,299
0x9016c39638c9C4AB5E91C7c075Eb879Cb0c9b2ad,803,637,393,157
0x901c6afc81f1e7bab528435b187d56f0489998db,1519,1190,749,306
0x901c93f1bf70cb9a08a9716f4635c279f33ae8c7,457,360,222,92
0x901f47957338bf52b6a45ef67a3de09346c3fa29,1071,851,521,202
0x901f84102829c7462fa26b1d825f63febebebff6,781,606,366,149
0x9022a78192061d3d1048f10016050a3dc7339283,1555,1226,768,309
0x9026081927ad897324c19af90bdb1d558e70302e,1069,847,520,202
0x902bf050fffb865e6d8dea59c7763727ccb5e0ba,1489,1172,743,303
0x903c7af702000b58baee44366815119fd39b2e3d,1538,1233,772,309
0x903db1bf91cc22964cccfbe1a1875eb3b989f32a,1434,1104,683,245
0x903e7414cb54e44766dcf03e4ab424fdf9259d78,1528,1215,769,301
0x903ea33949AB7563C5058D08E3FD9329B80b2ff2,1499,1196,767,304
0x9047ef7c3d52956dd0909c1c1e011e986ce60691,1146,903,534,204
0x90484a65be4c44ce581c0f657a551a97f4b281ad,1548,1219,752,304
0x904e4d3207e76ed607acb0e4fb061a795aa3edca,1069,847,520,202
0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,1531,1217,749,311
0x9053d234a1ff2290f087a1ca9460e3263121e580,539,426,254,106
0x905e337c6c8645263d3521205aa37bf4d034e745,1597,1265,770,311
0x9062c0a6dbd6108336bcbe4593a3d1ce05512069,1075,868,539,207
0x906D0C7d0e5784e7ba91b87F7c4012C5b146EC50,233,181,111,49
0x9070e2fdb61887c234d841c95d1709288ebbb9a0,1526,1202,740,299
0x9078cda2e1f0cBED0c2A34BB852c76485328bFa9,1576,1261,763,309
0x90795feead69497dd1cfe99c79297b22e60515fd,1563,1241,777,325
0x908c41461cddefb9f7b4d90c03b66c1c52ab6093,1429,1126,706,301
0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,1247,966,571,238
0x90af3daa5d77a41686afda52463725e19c69636c,1057,817,493,208
0x90bd2cb1b88359308f6d3df01c47c349a46e27ba,1430,1122,664,224
0x90ccc765e4c2f90575e0052a2069b05325a36d6e,1069,847,520,202
0x90d79ebc256df2c76670ea8f9126cc67956597e2,1090,859,529,205
0x90da942f5a63b383121cd8d4772d384cd7ed51eb,285,223,131,59
0x90e62d00ec8e3dc0f40a59389105f678ae027406,1502,1193,744,300
0x90e76c2c45599443339eca66bec2d05f20bb6f12,1520,1221,746,293
0x90fe7a0beeca90da1ae0545d18af4f1dd812e0d6,1305,1027,629,251
0x90ff30185c96069de0afab62763d3cfd64f590ee,1525,1208,741,301
0x9106708eb08a6fca144bcb45f8bcd020f903c0f5,1418,1077,749,292
0x9113e3d10b6127ead93597af8ca552c2630bc837,1069,847,520,202
0x91151ABe8cea8EE574B50cC01c18CE36cbbA3195,1060,856,521,228
0x9117899cF4574bC084472F78618643a92F090651,1530,1214,784,313
0x911ce7a305ed6411191d134af8d835cf7bde22c6,1448,1138,678,264
0x911d71eed45dbc20059004f8476fe149105bf1dc,930,713,425,156
0x912b8f85e28b9ec196b48228159e2f13546836e6,1569,1240,778,315
0x912e4240364e2e02670114958f677bfcf0ac2beb,1517,1224,755,305
0x9130790d79d7d739079369660a59b8bead6c1b4d,1137,893,547,215
0x91444e521d3de023cff20c2804498416baace974,1516,1217,753,303
0x9148ab505fd9eab5141b2b36ce815e2786b7f7cd,1461,1121,667,269
0x9165eeb6a8aec2a65c47a28a0a364553e7ee9dde,1501,1177,709,281
0x916d90c1e5ff551938ad87f17ac6f776eb86d46a,1069,847,520,202
0x917ebbb38c13cd795bd1de6f3d4250a638d4a978,1516,1222,771,317
0x917ebff9a67b0da55054b252b0d06315237b15b3,1501,1177,709,281
0x91804f11fafc03672ce0403cb0788b2b64b56695,1516,1212,732,289
0x918bd2006a751bac8f477a76c8e623f0ee61259b,1646,1326,804,313
0x918becb3a725caaa5f8e277bb0b914d271331e99,1472,1171,746,300
0x918ff08e11d55CB8fe575A2B02F0d778194232D5,1282,1022,623,241
0x91923993C4Dc3e089BBb1fc9d4A5A765A479B68f,431,332,208,77
0x9196e35adb253b38d69e3c9bd7856bb8f9f693ed,1069,847,520,202
0x919afca858b0ca2c184d136e0e9725a685b8d9c8,295,226,136,61
0x919c9b9621b3da0809431b213c431a796cb8fa1f,1505,1178,706,257
0x91a57b2f6fa86b373bce5716eb26c81cbb004223,1481,1187,733,290
0x91abA36A26c653aBa26BF768bC203254cb2bB910,1023,804,482,195
0x91bbf2167fef5b0044d8580c9631a3161616da7a,1488,1179,742,310
0x91BD62e48282eA188998D04570eD8a3e237d3A6A,1538,1212,746,311
0x91c5ac34ba7a2f204c3158fd4614e89cbff34063,1485,1171,691,290
0x91d0013742c6a6a033d46ac9da7b5e0416c35e24,487,377,243,96
0x91dcc0945713ab32847256678a6885e3e9f7f560,1521,1212,754,301
0x91dfe531ff8ba876a505c8f1c98bafede6c7effc,1576,1272,778,308
0x91fAaD742B9F829423491B286814CD609f121cD4,653,514,297,128
0x91fe28b2e059cb89aab4c763fc059bdb73e6bdc8,1481,1158,736,294
0x9200f1be36761dab295673279afb09d4f2b2531c,1473,1191,734,299
0x92023ec96a788cac18f1472743da5c56839c8683,1090,847,501,199
0x92033cc5d60de8fc01e7d4125713e05194989e1e,1631,1290,765,322
0x9214eC02CB71CbA0ADA6896b8dA260736a67ab10,1540,1210,761,316
